timestep	temperature	potential_energy	kinetic_energy	bond_harmonic_energy	pppm_energy	pair_lj_energy	angle_harmonic_energy	volume	pressure
31000	3.878274728	-18152.76139	34898.65514	5515.041191	-129620.6015	-3507.297902	4367.382852	512	11.11869412
31100	3.844860552	-18266.78531	34597.97768	5250.45957	-129568.4916	-3699.882136	4249.654764	512	0.5405655473
31200	3.846386726	-18733.12201	34611.71096	5516.322826	-129614.99	-3565.844637	4124.150838	512	1.298226771
31300	3.759342237	-18082.3083	33828.44112	5723.736911	-129605.3179	-3683.419471	4148.984646	512	7.788286037
31400	3.821419052	-18927.16311	34387.03934	5498.502366	-129592.0845	-3993.150122	4264.484475	512	4.418766013
31500	3.842343445	-19365.36189	34575.32749	5371.73722	-129617.2224	-3727.856024	3989.907729	512	13.67886683
31600	3.832505289	-19667.46272	34486.79885	5486.333969	-129588.2012	-4051.158941	4244.788656	512	-11.11053594
31700	3.808935499	-19420.88926	34274.70609	5291.930128	-129630.4324	-4074.240311	4173.445613	512	5.596866133
31800	3.803085185	-19688.93482	34222.06204	5314.606094	-129621.2124	-3322.884323	4153.336357	512	9.961089331
31900	3.788343891	-19357.71005	34089.41251	5362.348496	-129610.696	-3772.752129	3926.829963	512	3.023599049
32000	3.762210082	-19002.05734	33854.24742	5602.465718	-129616.875	-3756.62338	4190.475587	512	5.410120424
32100	3.859696058	-20211.69621	34731.47498	5361.49063	-129615.1941	-3632.6404	4320.779615	512	-1.019695564
