timestep	temperature	potential_energy	kinetic_energy	bond_harmonic_energy	pppm_energy	pair_lj_energy	angle_harmonic_energy
20000	0.05851304154	42.26499276	0.1755391246	8.982551926	-12.73935286	0	0.00128884387
20100	1318.750082	1303.852969	3956.250247	1189.418694	-12.73935286	0	51.83081587
20200	404.2444003	1033.582724	1212.733201	998.9647798	-12.63315723	0	1.671635116
20300	921.5640361	3274.42691	2764.692108	2832.399097	-11.99836522	0	387.0602659
20400	817.0265494	4660.735315	2451.079648	4311.868475	-12.73935286	0	304.2880477
20500	413.6211706	2900.708416	1240.863512	2581.336847	-12.73935286	0	275.7659841
20600	604.2948936	3737.092803	1812.884681	3505.162071	-12.63315723	0	202.183283
20700	208.1109356	658.4981721	624.3328068	620.3019834	-12.73935286	0	7.943390906
20800	551.9987125	1609.910539	1655.996137	1546.871688	-12.45320314	0	29.85026249
20900	381.3528989	3423.529937	1144.058697	3166.33122	-11.92654845	0	224.9075992
21000	769.6638693	3245.138145	2308.991608	2688.495684	-12.73935286	0	520.6044735
21100	438.4921262	829.6177297	1315.476379	666.4729484	-12.73935286	0	125.1728168
21200	269.3905635	3590.069575	808.1716905	3411.617643	-12.73935286	0	155.6945579
21300	732.7805381	6603.812569	2198.341614	6381.404663	-11.99836521	0	193.777396
21400	690.0987057	1511.480674	2070.296117	1323.461917	-12.73935286	0	152.7562104
21500	574.4596578	4973.152395	1723.378973	4878.231318	-12.45320314	0	67.78058113
21600	2136.15852	249.8277652	6408.475561	106.1981684	-12.63315723	0	111.2361402
21700	420.3990858	1323.445831	1261.197258	1233.810497	-12.73935286	0	41.33515589
21800	1087.690874	3951.405186	3263.072623	3334.988474	-12.73935286	0	563.1195556
21900	303.5170597	4396.24492	910.5511792	4246.200933	-12.73935286	0	119.3959187
22000	1404.724723	1841.662422	4214.17417	1759.023425	-12.73935286	0	24.18891953
22100	315.9220043	10560.04034	947.766013	10250.05966	-12.63315724	0	285.9548097
22200	1462.745523	3835.14532	4388.236569	3348.161137	-12.73935286	0	448.7438437
22300	583.9480831	6092.21179	1751.844249	5927.102981	-12.45320314	0	137.5150987
22400	696.6413713	2022.199087	2089.924114	1993.211203	-12.45320311	0	3.583529366
22500	249.809436	3774.984162	749.4283081	3745.953385	-12.73935286	0	1.663805292
22600	646.1682903	2340.930291	1938.504871	1660.853419	-12.63315723	0	637.2381499
22700	1144.092687	686.9884287	3432.278062	631.9791278	-12.73935286	0	4.009526063
22800	633.3543915	1817.186139	1900.063175	1720.437704	-12.73935286	0	65.95993211
22900	796.7644731	3922.782236	2390.293419	3546.643031	-11.92654839	0	339.028166
23000	1998.159806	690.5951452	5994.479418	627.7909364	-12.45320311	0	29.28583071
23100	827.6266696	6677.657525	2482.880009	6543.676456	-12.45320314	0	104.3640262
23200	743.5738959	3672.948134	2230.721688	3637.225531	-12.73935286	0	5.284985678
23300	377.7206686	7350.397383	1133.162006	7317.149311	-11.99836534	0	9.93376124
23400	772.0005362	523.9298958	2316.001609	467.7645986	-12.73935286	0	17.05349915
23500	1117.678056	5997.141789	3353.034169	5971.544464	-12.73935286	0	0.005976775679
23600	197.3480765	5648.96811	592.0442294	5544.935353	-12.73935286	0	79.82694413
23700	437.0936423	3132.748921	1311.280927	3004.347893	-12.73935286	0	99.8885843
23800	608.703069	1840.470932	1826.109207	1296.665299	-11.99836519	0	495.4453125
23900	750.3797252	1586.066717	2251.139176	1555.6666	-12.73935286	0	5.592549551
24000	542.4876304	2319.839769	1627.462891	2015.444127	-12.73935286	0	268.2538374
24100	328.6170991	642.7053362	985.8512972	583.7295291	-12.63315723	0	14.92950281
24200	614.4178271	1241.60487	1843.253481	1177.921169	-12.73935286	0	31.38508161
24300	515.864403	2566.401053	1547.593209	2415.360832	-12.45320311	0	120.5040364
24400	606.6633756	1136.161502	1819.990127	1011.728751	-12.63315723	0	88.61849521
24500	315.9099254	4295.029775	947.7297763	4054.699223	-11.99836519	0	202.8772214
24600	422.8531797	1420.614991	1268.559539	1221.734009	-12.73935286	0	162.4150015
24700	380.724421	7855.690623	1142.173263	7333.771641	-12.73935286	0	496.9665885
24800	2052.355139	1418.492172	6157.065416	1214.54563	-12.73935286	0	129.9112423
24900	870.6385154	2973.552013	2611.915546	2859.809344	-12.73935286	0	20.87924369
25000	359.8347307	3635.205081	1079.504192	3385.144719	-12.73935286	0	219.9388089
25100	233.6101237	791.4779412	700.8303712	738.4909388	-12.73935286	0	4.770507931
25200	657.8423541	2526.968487	1973.527062	2503.174934	-12.73935286	0	0.2321570747
25300	589.1681409	2159.96614	1767.504423	1959.497227	-12.63315723	0	167.1724745
25400	361.2536396	1457.821791	1083.760919	1390.496651	-12.63315723	0	4.474513926
25500	156.0102529	4290.25267	468.0307587	4270.193614	-12.73935286	0	0.2718998768
25600	2136.158569	963.8671806	6408.475708	821.1368753	-12.4532031	0	119.2360232
25700	527.0286012	5304.631929	1581.085804	5122.168343	-12.73935286	0	151.799582
25800	608.1932329	1973.047708	1824.579699	1932.258438	-12.63315723	0	11.54468701
25900	703.9906635	5655.369388	2111.97199	5624.096917	-12.45320311	0	1.187212562
26000	600.8722992	5063.20686	1802.616898	4922.973151	-12.45320311	0	109.6840377
26100	250.9974641	4083.741903	752.9923923	4057.687801	-12.73935286	0	1.769204604
26200	236.7279475	6772.691019	710.1838426	6583.016995	-12.73935286	0	160.259672
26300	185.9705631	3793.718354	557.9116894	3685.454606	-12.73935286	0	80.52511946
26400	847.230921	1949.709152	2541.692763	1892.458441	-12.45320314	0	25.24620823
26500	456.4972786	5807.657383	1369.491836	5428.978514	-12.73935286	0	337.2945081
26600	1716.8401	3229.515372	5150.5203	2396.880985	-12.73935286	0	732.0719493
26700	1447.531559	1876.581011	4342.594678	1582.1066	-12.73935286	0	241.0227066
26800	1008.648894	2764.169515	3025.946682	2328.406137	-11.99836535	0	399.7071448
26900	968.9443196	3382.257466	2906.832959	3101.112928	-12.73935286	0	250.0870985
27000	775.3248185	432.9747452	2325.974455	394.374553	-12.45320311	0	1.6306754
27100	728.5091284	1806.474519	2185.527385	1777.322314	-12.63315723	0	1.674183633
27200	315.3285481	1449.092369	945.9856442	1402.964072	-12.73935286	0	16.41150246
27300	363.4515451	1021.401466	1090.354635	905.1867919	-12.63315723	0	82.81174444
