timestep	temperature	potential_energy	kinetic_energy	bond_harmonic_energy	pppm_energy	pair_lj_energy	angle_harmonic_energy	volume	pressure
3400	0.3571015086	-71135.8017	3213.377925	2150.006543	-129682.3071	4379.213093	354.4099387	512	-6.168838968
3500	0.477313471	-71035.95993	4295.105269	2119.704888	-129678.0063	3879.713319	388.6800352	512	-7.482849112
3600	0.6408220028	-70370.19896	5766.436792	2094.352263	-129681.6724	3699.115279	425.9818415	512	-5.697291996
3700	0.8766180599	-69558.11775	7888.247612	2052.00951	-129667.828	3376.877139	453.5488215	512	-4.675156056
3800	1.250354296	-67885.93064	11251.31314	1966.623826	-129665.3938	2805.592093	497.2064451	512	1.125674004
3900	1.863962657	-65587.56562	16772.86797	1885.497445	-129653.6276	2368.68598	558.1421982	512	7.918522106
4000	2.799921462	-61622.25901	25195.09328	1696.422712	-129635.5973	1305.519347	630.104973	512	16.16892344
4100	4.312931521	-55501.70375	38809.91429	1471.582416	-129635.4014	-254.1700726	645.3595286	512	27.27151559
4200	6.549449862	-46678.33955	58935.22459	1225.419364	-129637.0097	-1458.4305	725.2695622	512	53.66477634
4300	9.596816474	-35668.25654	86356.95304	1104.565406	-129583.1005	-1788.040896	745.1192044	512	93.1611054
4400	12.68855987	-23761.15724	114178.006	1113.589058	-129562.8857	-2477.801287	889.6670435	512	127.8697646
4500	14.44266177	-15956.70656	129962.2919	1481.925378	-129589.6691	-2120.020712	1118.354495	512	152.3445149
4600	13.35893751	-12507.57448	120210.3992	1427.871206	-129585.3114	-2578.194765	1384.977431	512	127.0668615
4700	10.17269738	-11510.6994	91539.01735	1332.440669	-129587.3665	-3171.017194	1252.220691	512	93.49298479
4800	6.838248005	-13410.93452	61533.97467	1183.167231	-129590.463	-3912.150965	1162.432247	512	60.42983081
4900	4.445643133	-16503.83567	40004.11974	973.5069996	-129592.9045	-4377.33238	984.2855465	512	23.24717004
5000	2.97586888	-20437.50692	26778.35611	861.4164693	-129625.4602	-4446.291635	869.3697294	512	3.223304582
5100	2.229233336	-25699.10654	20059.75618	913.5541767	-129618.4589	-3706.594624	737.431557	512	-0.1252141638
5200	1.86114928	-30812.07756	16747.55179	997.6757593	-129635.8933	-3275.556472	702.1693731	512	-10.39248074
5300	1.648298761	-36028.94019	14832.2164	1071.960731	-129645.2906	-2518.85912	764.078172	512	-10.67298337
5400	1.550480747	-40817.48014	13952.001	1248.722863	-129636.1762	-1443.389227	711.2055389	512	-7.468550069
5500	1.470479679	-44864.4083	13232.11139	1378.500469	-129649.3706	-832.7020892	746.0595039	512	-7.088813017
5600	1.450515637	-48902.20217	13052.46496	1546.800456	-129655.1448	-62.44413703	779.4537029	512	-5.752593405
5700	1.416144015	-52166.76866	12743.17192	1632.63882	-129661.7666	210.8930661	791.3396199	512	-10.20225943
5800	1.36683852	-54167.87271	12299.49642	1731.379804	-129637.3471	579.124523	796.7112942	512	-7.086423967
5900	1.407936635	-56739.38566	12669.31781	1844.447603	-129650.197	688.3067343	813.0417555	512	-8.626243705
6000	1.404726127	-58003.00017	12640.42805	1920.68987	-129656.7732	1005.422606	855.0705159	512	-7.530777969
6100	1.447406648	-59399.5338	13024.48872	2015.365705	-129651.9512	1326.757673	850.4182366	512	-1.275800391
6200	1.498145133	-60270.1386	13481.05898	2044.523637	-129658.3845	920.5812176	916.3523224	512	0.007760199211
6300	1.575767322	-60777.20042	14179.54225	2115.475462	-129646.1653	1194.971605	985.4087508	512	-2.170408755
6400	1.652585456	-60447.45777	14870.79023	2163.918433	-129655.294	905.3231756	980.9758673	512	0.3168404418
6500	1.768828045	-59786.96185	15916.79917	2197.494964	-129655.6313	449.9895119	1115.343475	512	2.301653471
6600	1.953290458	-59013.83611	17576.68419	2198.261141	-129648.3077	-223.8292541	1238.404843	512	1.733101892
6700	2.153162256	-57243.54947	19375.23056	2265.570293	-129644.2233	-532.2349621	1316.892124	512	1.468487091
6800	2.423417731	-55254.1718	21807.12446	2305.087288	-129641.1553	-982.2552507	1421.019277	512	1.699901672
6900	2.672195905	-51770.8801	24045.75485	2364.412188	-129637.9684	-1391.210944	1523.965351	512	7.673810894
7000	3.026212364	-48904.59251	27231.37196	2405.659801	-129627.4878	-2330.763604	1651.243843	512	10.18329575
7100	3.409258661	-44460.12549	30678.21406	2545.675949	-129628.1513	-3185.283404	1862.640809	512	11.3008134
7200	3.86967407	-39625.66143	34821.26212	2634.760119	-129622.8054	-3441.552899	1996.888023	512	20.13276468
7300	4.295467518	-33931.63615	38652.76446	2746.942852	-129620.9688	-4388.6821	2402.481364	512	12.83762519
7400	4.871135349	-28555.63739	43832.91144	2934.704324	-129611.103	-3994.907723	2485.865354	512	26.21315342
7500	5.366057291	-23700.45188	48286.46653	3090.548354	-129595.8398	-4700.780429	2688.139739	512	34.32667186
7600	5.861251249	-19036.47951	52742.46937	3277.660375	-129606.793	-4692.883126	3120.863757	512	48.87385734
7700	6.185357139	-15605.52654	55658.93622	3397.295239	-129593.9382	-4696.311248	3105.023606	512	19.48442893
7800	6.339261312	-13882.29673	57043.84291	3497.426813	-129617.0138	-4788.537589	3338.503479	512	36.58754023
7900	6.19675442	-12664.3443	55761.49465	3384.825642	-129607.3688	-4728.62932	3173.013767	512	44.20607887
8000	5.766789653	-12238.66677	51892.4567	3419.249484	-129613.4504	-4541.43591	3093.202787	512	25.25392979
8100	5.199128122	-13197.94931	46784.3544	3280.021371	-129568.6641	-4503.525561	3021.435634	512	28.08818288
8200	4.517527572	-13534.06595	40650.97185	3071.319778	-129637.2418	-4357.979706	2847.269206	512	29.51678207
8300	3.955722125	-16061.0726	35595.56555	2866.174954	-129614.9725	-4657.95737	2578.20658	512	5.914356275
8400	3.483607456	-17948.55881	31347.24169	2707.453289	-129581.0748	-4314.355782	2380.298092	512	3.517774062
8500	3.116414313	-20257.31211	28043.0542	2526.989926	-129596.4937	-3832.9074	2248.41195	512	10.64911804
8600	2.928833759	-23829.82414	26355.11058	2488.155253	-129621.2538	-3718.378915	2115.57564	512	-2.757789507
8700	2.659956035	-25465.24713	23935.61438	2338.244226	-129617.1084	-3539.605063	2044.917993	512	-3.515237552
8800	2.557071337	-28437.80399	23009.80643	2384.609801	-129622.3261	-3315.646011	1880.28726	512	3.9159698
8900	2.465369205	-30189.76035	22184.62479	2320.587278	-129644.6055	-2910.611345	1859.736207	512	-4.680513958
9000	2.432932655	-32724.89122	21892.7445	2360.204587	-129634.1669	-2509.037796	1858.404656	512	-7.400246563
9100	2.413159097	-34195.38228	21714.81213	2350.414126	-129622.723	-2582.732307	1842.402224	512	1.994087077
9200	2.460590812	-36168.14869	22141.62642	2444.574974	-129631.3263	-2566.105253	1777.076882	512	-13.87481263
9300	2.526515263	-37583.08764	22734.84759	2419.881972	-129656.6011	-2225.322093	1867.539178	512	1.20907809
9400	2.536840904	-38007.44582	22827.76287	2559.052265	-129629.0853	-2132.110856	1838.978204	512	2.862932477
9500	2.625836298	-38681.74162	23628.58793	2590.218687	-129617.05	-2361.250663	1916.238139	512	-12.05708071
9600	2.688158615	-38320.18165	24189.39529	2649.135789	-129639.6308	-2204.879265	2027.786681	512	1.715340476
9700	2.804647179	-38046.435	25237.61764	2824.718498	-129634.1351	-2336.218588	2050.170676	512	-2.786975371
9800	2.889311836	-37430.88757	25999.47256	2828.032235	-129636.0658	-2105.558258	2145.480034	512	3.176508019
9900	3.043144583	-36585.69482	27383.73653	2914.040665	-129618.4503	-2346.920425	2260.224956	512	5.602720151
10000	3.109765649	-35132.25062	27983.22619	2961.996914	-129627.6295	-2977.663851	2430.409903	512	3.827445744
10100	3.275335958	-34128.69682	29473.11062	3132.797453	-129639.6721	-2812.301831	2448.616228	512	12.99114324
10200	3.392301237	-31698.75743	30525.62268	3193.975349	-129608.305	-3478.311736	2587.350445	512	1.393580086
10300	3.569182717	-30265.50797	32117.29068	3266.571133	-129607.1218	-3695.707979	2604.867886	512	7.174662532
10400	3.797469065	-28686.94177	34171.52539	3329.893999	-129606.8048	-3653.308737	2840.719481	512	21.31480192
10500	3.922565931	-26835.0914	35297.20953	3489.973363	-129618.9914	-4008.834856	2885.998847	512	4.521935335
10600	4.057679761	-25121.41132	36513.03133	3538.448511	-129602.3895	-4055.819717	3063.719947	512	13.56206681
10700	4.155588439	-23326.35592	37394.06257	3784.467332	-129628.6516	-4033.191449	3340.765302	512	14.43226842
10800	4.258624247	-22285.89665	38321.23029	3825.030723	-129600.0153	-4091.106165	3087.211141	512	4.679185093
10900	4.336343051	-21936.27663	39020.58295	3883.950231	-129609.7961	-4201.023632	3366.635594	512	18.73743217
